date,movies,songs
20060526,"[""Ankahee, https://en.wikipedia.org/wiki/Ankahee_(2006_film)"", ""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060527,"[""Ankahee, https://en.wikipedia.org/wiki/Ankahee_(2006_film)"", ""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060528,"[""Ankahee, https://en.wikipedia.org/wiki/Ankahee_(2006_film)"", ""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060529,"[""Ankahee, https://en.wikipedia.org/wiki/Ankahee_(2006_film)"", ""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060530,"[""Ankahee, https://en.wikipedia.org/wiki/Ankahee_(2006_film)"", ""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060531,"[""Ankahee, https://en.wikipedia.org/wiki/Ankahee_(2006_film)"", ""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060601,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060602,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060603,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060604,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060605,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060606,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060607,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060608,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060609,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060610,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060611,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060612,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060613,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060614,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060615,"[""Fanna, https://en.wikipedia.org/wiki/Fanaa_(2006_film)"", ""Chup Chup Ke, https://en.wikipedia.org/wiki/Chup_Chup_Ke""]","[""Chand Sifarish, https://www.youtube.com/watch?v=zWEOx7TSM6I"", ""Mere Haath Mein, https://www.youtube.com/watch?v=qtz5mpvgAM0"", ""Dekho Na, https://www.youtube.com/watch?v=v4h5iPlxj0c"", ""Des Rangila, https://www.youtube.com/watch?v=drlfr5Rtb1o""]"
20060616,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060617,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060618,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060619,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060620,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060621,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060622,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060623,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Mujhko Yaad Sataye Teri, https://www.youtube.com/watch?v=3f8tFtcuIkI"", ""O Meri Zohrajabeen, https://www.youtube.com/watch?v=9FPAdxhYZIc"", ""Dil De Diya, https://www.youtube.com/watch?v=0TKcqRMegjU"", ""Phir Hera Pheri, https://www.youtube.com/watch?v=gGZlSj8-P-I""]"
20060624,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060625,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060626,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060627,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060628,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060629,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060630,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060701,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060702,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060703,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060704,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060705,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060706,"[""Krrish, https://en.wikipedia.org/wiki/Krrish""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060707,"[""Krrish, https://en.wikipedia.org/wiki/Krrish"", ""Corporate, https://en.wikipedia.org/wiki/Corporate_(2006_film)""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060708,"[""Krrish, https://en.wikipedia.org/wiki/Krrish"", ""Corporate, https://en.wikipedia.org/wiki/Corporate_(2006_film)""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060709,"[""Krrish, https://en.wikipedia.org/wiki/Krrish"", ""Corporate, https://en.wikipedia.org/wiki/Corporate_(2006_film)""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060710,"[""Krrish, https://en.wikipedia.org/wiki/Krrish"", ""Corporate, https://en.wikipedia.org/wiki/Corporate_(2006_film)""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060711,"[""Krrish, https://en.wikipedia.org/wiki/Krrish"", ""Corporate, https://en.wikipedia.org/wiki/Corporate_(2006_film)""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060712,"[""Krrish, https://en.wikipedia.org/wiki/Krrish"", ""Corporate, https://en.wikipedia.org/wiki/Corporate_(2006_film)""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060713,"[""Krrish, https://en.wikipedia.org/wiki/Krrish"", ""Corporate, https://en.wikipedia.org/wiki/Corporate_(2006_film)""]","[""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060714,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY"", ""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060715,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY"", ""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060716,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY"", ""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060717,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY"", ""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060718,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY"", ""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060719,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY"", ""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060720,"[""Phir Hera Pheri, https://en.wikipedia.org/wiki/Phir_Hera_Pheri""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY"", ""Chori Chori Chupke Chupke, https://www.youtube.com/watch?v=GmzXuJPjRtE"", ""Koi Tumsa Nahin, https://www.youtube.com/watch?v=91z7S7eUKwA"", ""Pyaar Ki Ek Kahani, https://www.youtube.com/watch?v=JLqyUKT1PZc"", ""Dil Na Diya, https://www.youtube.com/watch?v=NXDcea-5IfA""]"
20060721,"[""Golmaal: Fun Unlimited, https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited"", ""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY""]"
20060722,"[""Golmaal: Fun Unlimited, https://en.wikipedia.org/wiki/Golmaal:_Fun_Unlimited"", ""Pirates of the Caribbean: Dead Man's Chest, https://en.wikipedia.org/wiki/Pirates_of_the_Caribbean:_Dead_Man%27s_Chest""]","[""Golmaal (Fun Unlimited) Title Track, https://www.youtube.com/watch?v=3_EqYjLVNoU"", ""Rehja Re, https://www.youtube.com/watch?v=849W3wFO0k4"", ""Aage Pichhe, https://www.youtube.com/watch?v=eZur6lndrgY""]"
